step,emergency_braking,stopping_distance,Radar_distance,speed,steer
369,1,1.9342021822838965e-05,3.1996486,-0.016290259034446034,-0.016848717919151216
370,1,1.617483401478775e-05,2.5911002,-0.014896936687886136,-0.018737253841011128
371,1,1.2705057961011944e-05,2.7118895,-0.01320277982945576,-0.017207695586454158
372,1,9.45514287871504e-06,2.7118895,-0.011389669016085163,-0.016313459709831935
373,1,6.7030542883764905e-06,2.6193078,-0.00958988554866665,-0.019656362041223435
374,1,4.546527788077047e-06,2.0976145,-0.007897997293771193,-0.020853725507760358
375,1,2.9591439543883872e-06,2.6454098,-0.006371770166461489,-0.021858898834701747
376,1,1.8518716256674333e-06,2.6454098,-0.005040603009973825,-0.018339059978542387
377,1,1.1156701471503301e-06,2.6978464,-0.00391241542003179,-0.01655627767801281
378,1,6.471792923179208e-07,2.523921,-0.0029798154121693297,-0.01938037544120437
379,1,3.611453879990578e-07,3.498824,-0.0022259637740419482,-0.015910938637932776
380,1,1.9337041312440252e-07,2.9479706,-0.0016288161553922537,-0.016396461686445745
381,1,9.892876856046752e-08,2.9479706,-0.001165033349157703,-0.021678029733655502
382,1,4.8038997069652704e-08,3.0568705,-0.0008118466849077079,-0.01893223724338599
383,1,2.1870141470934e-08,2.6558974,-0.0005477758127018886,-0.019367629074984526
384,1,9.159117158219458e-09,2.8088098,-0.0003544898974734978,-0.018963446464706022
385,1,7.496575552918103e-11,2.8088098,-3.207070572750721e-05,-0.021202713074764783
386,1,4.265028587439964e-11,3.0688608,-2.419012034275074e-05,-0.019263602448013076
387,1,2.3260597579849058e-11,3.0688608,-1.7864361135946875e-05,-0.017839235272817312
388,1,1.227926737158854e-11,2.647371,-1.2979659022416375e-05,-0.019993476937039335
389,1,6.151300419230235e-12,3.7118635,-9.186720946662026e-06,-0.019419619146854326
390,1,2.9338860923211607e-12,3.7118635,-6.3445186725744865e-06,-0.018680625880967413
391,1,1.307767787914506e-12,2.9947205,-4.235867567593093e-06,-0.020022335909238718
392,1,5.157007943921271e-13,2.596339,-2.6599652063626666e-06,-0.0220721838238214
393,1,0.0,2.6499994,0.0,-0.02217261274351128
394,1,6.512234838003736e-16,2.720357,-9.452399799913843e-08,-0.019974881747023977
395,1,1.8596121371188857e-17,2.720357,1.597306436513392e-08,-0.022823176403987688
396,1,1.5350061340195606e-16,2.9055471,4.589148522193237e-08,-0.019778651835125585
397,1,3.8566665262968417e-16,2.7688277,7.274164195341803e-08,-0.018208021850678303
398,1,6.049683054543162e-16,2.7688277,9.110524216988405e-08,-0.019986683744727323
399,1,2.5972524930668943e-16,2.7557788,5.969447562788184e-08,-0.023588989071696827
400,1,2.790215278841137e-16,2.7557788,6.187225034351054e-08,-0.019910779947344713
401,1,2.0524510321049413e-16,3.0458298,5.3065646288799496e-08,-0.01849838599890024
402,1,2.41304785264295e-17,2.4981525,1.8195333615589816e-08,-0.021823346277115758
403,0,1.4431000126411114e-16,4.495304,4.449644050195032e-08,-0.02061120730899306
404,1,3.4014654308026956e-16,1.9407908,6.831405837059674e-08,-0.019266033805630127
405,1,2.6394780465564907e-18,2.5007298,6.017776898386567e-09,-0.01734866737069238
406,1,3.473247226590335e-17,3.2829344,2.1829556099201698e-08,-0.023614276424142717
407,1,1.0022745420100115e-16,2.630187,3.708261953581133e-08,-0.02202206067032474
408,1,1.723450424040996e-16,2.7695847,4.862688538025283e-08,-0.01669772378094339
409,1,3.0290791384455875e-17,2.6201727,2.0386016231592052e-08,-0.02148467893621975
410,1,2.122686269555871e-19,2.6201727,1.706553709037795e-09,-0.019514839098664687
411,1,2.9294317711857493e-18,2.9325018,6.339700616012438e-09,-0.019575156783816286
412,1,8.809489945575056e-18,2.7353563,1.0993916592974943e-08,-0.018048984216085404
413,1,1.9347540295729466e-17,2.6086621,1.6292582755886443e-08,-0.021836037148048597
414,1,3.2670122233436325e-17,2.8930905,2.117153931679854e-08,-0.021535031659963514
415,1,1.835625012652058e-17,2.5795128,-1.586971177229953e-08,-0.018903374476637064
416,1,1.9907078134598867e-16,2.5795128,-5.226137311692991e-08,-0.019997961620275614
417,1,1.1528627941510437e-17,2.5525744,-1.2576675846881131e-08,-0.019583660843651644
418,1,0.0,3.0235765,0.0,-0.0188392048493848
419,1,1.3558278913443192e-18,3.1301303,4.312998802369885e-09,-0.01859451521964386
420,1,3.359930477930894e-18,2.6554809,6.789568922782349e-09,-0.019229567710242645
421,1,6.258878780305163e-18,3.2128563,9.266704746876682e-09,-0.01825723905547255
422,1,1.0052109827955135e-17,2.6282082,1.1743719463591782e-08,-0.01787198176101929
423,1,7.176757584403729e-18,3.4071312,9.92295893662869e-09,-0.02125412969533551
424,1,2.8978494699465953e-18,3.4071312,6.3054337461959975e-09,-0.018489964944836044
425,1,5.266650106435286e-19,2.664135,2.6880929943045522e-09,-0.019377140587722465
426,1,6.288266828897795e-20,2.6904128,-9.288434792389821e-10,-0.018365662142403504
427,1,4.546385452507163e-19,2.6876788,-2.4975269449677272e-09,-0.01975225030807133
428,1,1.0715913447722995e-18,2.8401492,-3.834349129940563e-09,-0.018247704301118692
429,1,1.3308720569323473e-18,3.0149765,-4.273121180251247e-09,-0.016959843199672555
430,1,3.563505456517863e-18,2.9174144,-6.992231036187597e-09,-0.019752566204320445
431,1,8.204005630705416e-18,2.8096821,-1.0609380625337104e-08,-0.020058015109915568
432,1,3.816598917162777e-18,2.762697,-7.236279233381842e-09,-0.01686619514000868
433,1,1.650453205639681e-18,3.549078,-4.7585941181588944e-09,-0.01871912964945728
434,1,1.0254830721679272e-16,3.549078,3.7509502462901265e-08,-0.02005366513318792
435,1,1.861759563297935e-25,2.7420382,-1.5982284319973684e-12,-0.01839499353602048
436,1,1.2998261066553366e-19,2.9270687,1.3354255570158606e-09,-0.016295440342709105
437,1,5.206959168252099e-19,2.769752,2.672816488059343e-09,-0.01829840375182657
438,1,1.1754511139173604e-18,2.769752,4.015867189405818e-09,-0.020264512124228827
439,1,2.264401658456478e-19,2.8220525,1.7626000894707478e-09,-0.01856689327059416
440,1,4.389762988045959e-19,2.6795018,2.454130155390919e-09,-0.017966147776695227
441,1,1.772677525869545e-18,2.8482645,4.9316463432539605e-09,-0.019934956445413095
442,1,1.4654079819259609e-18,2.8963292,4.483904271059339e-09,-0.019163715674588567
443,1,0.0,2.6928122,0.0,-0.016925386318265918
444,1,1.4065035851855063e-20,3.4760306,-4.392861162015611e-10,-0.017959803289866193
445,1,5.620121851123503e-20,2.5782278,-8.781120190352394e-10,-0.017885608462732162
446,1,1.263153595584459e-19,2.5782278,-1.3164523284729598e-09,-0.01761457422418005
447,1,2.2461468796027645e-19,3.1945567,-1.7554809935783962e-09,-0.019185294329178884
448,1,3.5091865388444644e-19,2.588848,-2.1942205748954697e-09,-0.018822542033722123
449,1,2.469023526289222e-18,2.6375124,-5.820223602292967e-09,-0.018462915498448026
450,1,4.7404392150305406e-18,2.8814518,-8.06466527701051e-09,-0.017341328711884152
451,1,3.2979294858417647e-18,2.5078547,-6.7266330764914634e-09,-0.018607134942772843
452,1,3.2497547464951404e-20,2.920828,6.677322451545479e-10,-0.0169866365139667
453,1,2.9290058771408365e-19,2.8290608,2.0046436250459153e-09,-0.016537268882097715
454,1,8.140300848601496e-19,2.7898386,3.3419294972038612e-09,-0.018348398364957608
455,1,1.5996887430391289e-18,2.7898386,4.684840397974818e-09,-0.021846787581210978
456,1,2.815958888177254e-19,2.6784263,1.9655776745219693e-09,-0.01811775947784051
457,1,2.886041330458512e-20,3.1937509,6.292573960939258e-10,-0.017103310374551286
458,1,3.5873315148522645e-19,2.779614,2.2185172612304164e-09,-0.018195136509081597
459,1,5.186039577655245e-19,2.779614,2.667441901999554e-09,-0.018728456177905195
460,1,1.6713047595301494e-24,2.7438748,4.788559418108295e-12,-0.015768044440034417
461,1,1.3727615870042322e-20,2.9221087,-4.339848957475141e-10,-0.017662790142214727
462,1,5.553625405912824e-20,3.2065291,-8.729017159401392e-10,-0.020042504414356642
463,1,2.4005213521800917e-21,2.6505458,-1.8148044785020468e-10,-0.021532920467463815
464,1,2.8847125247476806e-20,2.6505458,-6.291125164828481e-10,-0.01439750152709181
465,1,4.346128310965051e-19,2.975714,-2.441902545689334e-09,-0.01757981852199723
466,1,2.6762753201603293e-18,3.0769284,-6.059578978163394e-09,-0.018204394261319118
467,1,3.0738014900255016e-18,3.0769284,-6.494040070953511e-09,-0.01574320769034626
468,1,0.0,2.559653,0.0,-0.01673471399848593
469,1,1.3030713702029222e-19,2.4943376,1.3370915899512677e-09,-0.01986105474723094
470,1,5.212189815396375e-19,3.0129962,2.6741586390346826e-09,-0.02008510439907375
471,1,1.1724761521716837e-18,3.0129962,4.010782069347012e-09,-0.01783528324947255
472,1,6.962574726015819e-19,2.5941634,3.090736566596012e-09,-0.016578594846807137
473,1,5.158778223954193e-19,2.6447444,2.6604217190635687e-09,-0.019657303089509078
474,1,1.9295591534681164e-18,2.6447444,5.1452455320987896e-09,-0.017058425596693072
475,1,1.608471623424379e-18,2.971411,4.697683543341599e-09,-0.016964140052706665
476,1,1.3223025168301439e-18,3.067239,4.259341560723861e-09,-0.018900651887342915
477,1,6.200989785822687e-19,3.067239,-2.9168061276246536e-09,-0.018213877789254207
478,1,2.760623978943569e-18,2.5151935,-6.1543286385361136e-09,-0.01692997582593321
479,1,6.814643678485786e-17,2.8777456,3.057726463711641e-08,-0.01943372491044648
480,1,1.1847122908143298e-17,2.5359,-1.2749216693574789e-08,-0.01738620400336852
481,1,4.717498297493334e-17,2.5359,2.5440926996005577e-08,-0.018529817675686993
482,1,2.188336759210344e-17,2.8367836,-1.7327429219698437e-08,-0.016956457987165167
483,1,2.5579050504357113e-17,2.8557067,-1.8733514697455457e-08,-0.020396243231702447
484,1,2.953628300678972e-17,2.7642334,2.013051918985586e-08,-0.017222592513625172
485,1,1.1160477748387587e-19,2.7642334,-1.2374237540465986e-09,-0.015910663533091205
486,1,2.4729924150351408e-18,2.560422,-5.824899650146956e-09,-0.01869160635869559
487,1,9.544639969129498e-18,2.560422,-1.144344617571371e-08,-0.01963069570814234
488,1,1.7749232055865226e-17,2.8132482,-1.5605110182452123e-08,-0.015442806958593947
489,1,2.7376088129368166e-17,3.1072621,-1.938040064433476e-08,-0.017629491072736144
490,1,1.988012223837534e-17,3.1072621,1.6515304329939235e-08,-0.01984599133419891
491,1,4.795455255373068e-17,2.540475,-2.565027214353066e-08,-0.018212506533914583
492,1,9.071221575332644e-18,2.6154885,1.115603693134636e-08,-0.014944519519750824
493,1,0.0,2.9123452,0.0,-0.017628585598352425
494,1,1.4056297228330203e-20,2.6169083,-4.3914963050501407e-10,-0.01940848214395767
495,1,5.611414339208333e-20,2.5625908,-8.774315057822937e-10,-0.0170055148722414
496,1,6.188213476864217e-19,3.0736973,-2.9137997340685075e-09,-0.017183131095695428
497,1,1.7825915566551243e-18,3.0736973,-4.945417692906061e-09,-0.020327202351479615
498,1,3.5475512422914275e-18,2.6599479,-6.976560975454768e-09,-0.0183040965247723
499,1,8.186664574615101e-18,2.53015,-1.0598162008750347e-08,-0.016549448911798877
500,1,1.4727777652864998e-17,2.659304,-1.4214960759611958e-08,-0.017423891469388837
501,1,1.3357134823739113e-17,3.2259238,-1.3537351653174289e-08,-0.01705179414705516
502,1,5.291852786681838e-19,2.8711398,2.6945170296970626e-09,-0.0164454863178509
503,1,2.678959016689742e-18,2.609822,6.062616407870719e-09,-0.017738597178584097
504,1,5.31524606091808e-18,2.8492858,8.539623876717058e-09,-0.01887973585596582
505,1,7.124853838507459e-18,3.6093712,9.887011412167094e-09,-0.017721819103479176
506,1,6.506423479640284e-18,2.952846,9.448181313917758e-09,-0.016807201278327466
507,1,5.916016160519853e-18,2.952846,9.009314164925784e-09,-0.018580516177757488
508,1,4.5411255087120854e-18,3.4287732,7.893303616327565e-09,-0.01601048864508571
509,1,3.1396136210452827e-18,2.6732225,6.563192735303549e-09,-0.016433754519314014
510,1,1.6310975080898802e-24,2.81013,4.730608608941682e-12,-0.017459708222486475
511,1,1.3711616068898015e-20,2.81013,-4.3373191312754564e-10,-0.021286942113835732
512,1,5.547852663706835e-20,3.081016,-8.724479270767843e-10,-0.017366863184368767
513,1,6.166104951989696e-19,3.081016,-2.908590035417481e-09,-0.016671129206181346
514,1,1.779098001836835e-18,2.7560122,-4.940569257201176e-09,-0.01758571288038721
515,1,3.542301502702319e-18,2.8395755,-6.971397034818475e-09,-0.018071575541083913
516,1,9.645089178630596e-18,2.7609887,-1.1503504836823071e-08,-0.01503669197396276
517,1,1.6663734885928844e-17,2.635253,-1.5120398230038247e-08,-0.016409044412716726
518,1,0.0,2.9156086,0.0,-0.019807548752820352
519,1,1.3152019768241242e-19,2.9156086,1.3433008271428624e-09,-0.020384452617647715
520,1,5.967680019185492e-20,3.4917417,9.048567282350557e-10,-0.014396562376080932
521,1,2.3993987758610903e-19,2.6592476,-1.8143800926160473e-09,-0.01691464679443346
522,1,3.692122991213009e-19,2.543805,-2.2506871714976848e-09,-0.017615873383078434
523,1,2.9445302557016365e-19,2.543805,2.009949131401749e-09,-0.015446043235031931
524,1,1.4675237671875578e-18,2.673132,4.48714007869303e-09,-0.01611798918216002
525,1,2.4814020236770017e-18,3.6465938,5.8347952633188824e-09,-0.01906011546012155
526,1,2.122069968042411e-18,2.7575297,5.395813188161899e-09,-0.019169784107938646
527,1,3.433938641303032e-21,2.7575297,-2.170567625269427e-10,-0.017178532575972977
528,1,3.1335372482705907e-20,2.4936607,-6.556838494752826e-10,-0.015997784493229486
529,1,8.739152095300394e-20,1.9124118,-1.0949939120722152e-09,-0.018669779161110477
530,1,1.7135029555544906e-19,2.657486,-1.5332729877685712e-09,-0.016490552285449597
531,1,1.3178501303339127e-18,3.1403081,-4.252164600316089e-09,-0.016888656976004175
532,1,4.514382650294726e-18,2.5672326,-7.87002731647379e-09,-0.01853679537797033
533,1,4.00707992621052e-18,2.952204,-7.4146568759186916e-09,-0.01832279559058129
534,1,2.6922680739158417e-18,2.681343,-6.077657276790568e-09,-0.016634792125478186
535,1,9.274116654985015e-20,2.664013,1.1280109950988705e-09,-0.019112998674089065
536,1,2.1103557445068125e-18,2.6373117,5.380899628745501e-09,-0.016880541383177856
537,1,3.28062736285093e-18,2.6373117,6.708964705400883e-09,-0.017803306106189583
538,1,4.7268644809056035e-18,2.8438942,8.053110000367863e-09,-0.017104841949608922
539,1,4.225050914189243e-18,2.8438942,7.6136521159478e-09,-0.02020902964382716
540,1,3.752246903328908e-18,2.7643356,7.175014112437175e-09,-0.0166866821161039
541,1,3.3071295108954573e-18,2.5735545,6.736008973382212e-09,-0.015345191223068462
542,1,1.6262511981862303e-18,2.6719992,4.7235755989626206e-09,-0.018242492487327018
543,1,0.0,2.6719992,0.0,-0.01890198567150583
544,1,6.167168182957031e-19,2.5638018,-2.908840790936666e-09,-0.01467896698232634
545,1,8.145672042587346e-19,2.927367,-3.34303186380714e-09,-0.01657275550938547
546,1,1.0425412161883353e-18,2.6701975,-3.782018705149931e-09,-0.019792449291567704
547,1,1.2974305223439721e-18,2.6701975,-4.2190931213424645e-09,-0.01714340880248488
548,1,3.509506341739598e-18,2.8800576,-6.939050872321609e-09,-0.015031333121376453
549,1,8.123578422490981e-18,3.1308432,-1.055724850311748e-08,-0.017580301852744742
550,1,1.0321797181705125e-17,2.5873575,-1.1900212491085793e-08,-0.018604559866592013
551,1,5.3100385167906285e-18,2.8814588,-8.535439558122793e-09,-0.016658143783340552
552,1,5.292312811741307e-19,3.2720392,2.69463414542848e-09,-0.01581715017993596
553,1,2.4673223727567323e-18,3.1116154,5.818218194105681e-09,-0.020064276116654747
554,1,3.730924633503243e-18,2.973487,7.154598938561441e-09,-0.017989993674635035
555,1,2.831630041019272e-18,3.177452,6.2329739420909195e-09,-0.01617289157080092
556,1,1.7482409849455134e-18,3.177452,4.8975367597857235e-09,-0.016994992112051348
557,1,1.4484285465137917e-18,2.5256195,4.45785146210248e-09,-0.01627836629274015
558,1,1.177012390895007e-18,2.7218094,4.018533314914721e-09,-0.01613288658364972
559,1,9.654385841607292e-17,2.5035558,-3.6394803715208034e-08,-0.017149878035130003
560,1,1.6939955304322848e-24,2.5035558,4.820956199503471e-12,-0.01898533058053422
561,1,1.371252110585346e-20,2.5488465,-4.3374622715628254e-10,-0.0175540364551552
562,1,4.468910025437697e-23,2.7300234,2.4761551960449733e-11,-0.017133793413953314
563,1,1.2517988707885527e-20,2.6556325,-4.144234610542572e-10,-0.01797629582511831
564,1,5.301004809544691e-20,3.029476,-8.52817600586158e-10,-0.015349891246991078
565,1,1.4621049510212341e-18,2.8514197,-4.478848058151932e-09,-0.016302557969006686
566,1,3.2943996758822094e-18,2.6864536,-6.723032318314699e-09,-0.0169061489007411
567,1,2.1134353091348157e-18,3.5206351,-5.384824272093721e-09,-0.021115551797537647
568,1,0.0,3.4627368,0.0,-0.01671200551677041
569,1,1.302850359546919e-19,2.8031485,1.3369781947729637e-09,-0.016373772651796608
570,1,5.214367902291849e-19,3.0697567,2.6747173237455235e-09,-0.017562917598350984
571,1,1.172476734021156e-18,2.6695075,4.010783064536184e-09,-0.017436185335576167
572,1,2.0892718258812027e-18,2.7014258,5.353952694140106e-09,-0.014944303230427105
573,1,1.7612435149608005e-18,2.4996634,4.915715718515686e-09,-0.015896223849139628
574,1,1.4607956549483504e-18,2.710187,4.476842233750411e-09,-0.019731718000516364
575,1,1.1882892414582368e-18,2.710187,4.037738029244469e-09,-0.020237119745426226
576,1,9.441561264125136e-19,2.5886557,3.599141849716358e-09,-0.01420240808278032
577,1,3.440482227932388e-21,2.5886557,-2.1726347177386347e-10,-0.01686542816668313
578,1,3.1389740667031635e-20,2.7635977,-6.562524224348997e-10,-0.017046546759361562
579,1,8.72165749588411e-20,2.542665,-1.0938973482165956e-09,-0.01510013447065964
580,1,1.713288176992993e-19,2.542665,-1.5331768909145436e-09,-0.015740994993646396
581,1,2.8341924861260625e-19,2.7402468,-1.9719310563417164e-09,-0.018685488121882816
582,1,2.283671370191248e-18,2.5387807,-5.597496869049944e-09,-0.018887813503296748
583,1,6.18933868690032e-18,2.7530575,-9.215081485492812e-09,-0.017126652071721114
584,1,8.125835850008397e-18,2.7530575,-1.055871525622863e-08,-0.01595767041277905
585,1,1.800683796823506e-25,2.631241,-1.5717945696692841e-12,-0.018315358747803743
586,1,1.2995059561156737e-19,2.6877594,1.3352610874996337e-09,-0.016351424652287283
587,1,5.203739185530036e-19,2.6877594,2.6719899256073573e-09,-0.01636441861286454
588,1,1.171744543403137e-18,2.5755956,4.009530538041959e-09,-0.018053860212242884
589,1,2.087908319952584e-18,2.4978437,5.35220535384709e-09,-0.018226109519692838
590,1,1.1700632127593878e-18,2.63126,4.0066528772853285e-09,-0.01630027697041512
591,1,3.0725340550820085e-18,3.41305,6.4927010739541336e-09,-0.018932525154832253
592,1,2.6637767839459672e-18,3.41305,6.045412928472188e-09,-0.01683456709528329
593,1,0.0,2.795318,0.0,-0.017649682819469995
594,1,1.3004779285340937e-19,2.795318,-1.3357603519901228e-09,-0.01638495424065035
595,1,2.294395905315552e-19,2.6773753,-1.7742353795629647e-09,-0.019547494991996428
596,1,3.569948557218602e-19,2.6788957,-2.2131356534347194e-09,-0.016414296069278557
597,1,5.123942078080381e-19,2.7608085,-2.6514238686272483e-09,-0.01540301826076647
598,1,6.965701684254544e-19,2.7608085,-3.0914305282178402e-09,-0.01816056294527664
599,1,3.287758327914549e-18,3.3558397,-6.716252248016569e-09,-0.01893312042479117
600,1,4.7262551112185944e-18,3.3558397,-8.052590895228635e-09,-0.014547348288382812
601,1,3.2875553624285876e-18,2.7478375,-6.716044935266605e-09,-0.016219038985018204
602,1,5.292953054868555e-19,3.9878213,2.6947971336038742e-09,-0.019481601690616114
603,1,1.1793622952982155e-18,3.9878213,4.022542814127839e-09,-0.017271749479945496
604,1,2.093773872054888e-18,3.5797284,5.35971804525136e-09,-0.014683708746293888
605,1,9.176589260987072e-19,3.5797284,3.548278521490987e-09,-0.017104239564869624
606,1,3.5814894280756423e-22,2.8720226,-7.009852705527971e-11,-0.018642266305360023
607,1,1.8286475899548525e-20,2.7152548,-5.008896578507144e-10,-0.016408185895883547
608,1,2.873301116180224e-19,2.990304,1.985489645251082e-09,-0.015713355494805077
609,1,1.725724355165471e-19,2.990304,1.5387312355596823e-09,-0.019915508430388865
610,1,1.6904219133139544e-24,2.9925845,4.815868421236969e-12,-0.017974433649932096
611,1,1.3709463655488743e-20,2.7422552,-4.33697868744251e-10,-0.01620775494332691
612,1,5.55659789368984e-20,2.7422552,-8.731352879217779e-10,-0.01693791734379943
613,1,1.2537420765244624e-19,2.5226412,-1.3115388400621471e-09,-0.01619213800038089
614,1,1.0054233871838081e-19,2.6913834,1.1744960141338006e-09,-0.016087981884406428
615,1,3.853989002418295e-20,2.692198,7.27163868142381e-10,-0.017157283098555156
616,1,2.8917159731040773e-19,3.284868,-1.991841940290141e-09,-0.018958002234755092
617,1,2.2932727610793655e-18,3.284868,-5.609251490351355e-09,-0.0173921358329352
618,1,0.0,2.644417,0.0,-0.017230148884713196
619,1,1.3032081384412761e-19,2.542966,1.337161757582616e-09,-0.01789161333737746
620,1,5.876348251163705e-20,2.542966,8.979058859700499e-10,-0.015338232967851513
621,1,1.5366015350647467e-20,2.5143745,4.591532757270531e-10,-0.016120137371517726
622,1,3.006688033434023e-23,2.5143745,2.0310529244388193e-11,-0.0167411495545039
623,1,1.2729433343549557e-20,2.7714968,-4.1790887221199303e-10,-0.02085642485543859
624,1,5.349722216891379e-20,3.3386335,-8.567274293248099e-10,-0.01656712771810059
625,1,3.8974699007709945e-20,2.701658,7.312543130715746e-10,-0.016285749537505455
626,1,7.496421624720746e-19,2.701658,3.2070376469752993e-09,-0.017567959606050794
627,0,2.387210230918642e-19,4.93463,1.8097658513797792e-09,-0.01733135141819032
628,1,1.339443655064148e-18,2.6993136,4.28685980030606e-09,-0.014945170284996744
629,1,9.323531762829924e-19,3.8719554,3.5765745593518186e-09,-0.01572523812668613
630,1,6.024690660973001e-19,2.6667395,2.875043579992303e-09,-0.01984385263121505
631,1,4.119411301427205e-20,2.9303877,-7.517866921912177e-10,-0.019671633680161407
632,1,1.3912027074034245e-18,2.9303877,-4.368901594860542e-09,-0.014003182848339665
633,1,4.645693975598316e-18,2.7772348,-7.983665908917338e-09,-0.016977531492348118
634,1,2.9729463051548764e-18,2.7772348,-6.3866128195409585e-09,-0.016990196275752874
635,1,9.377177218169704e-20,2.6158001,1.1342613077826834e-09,-0.014988905788663368
636,1,9.50635687755434e-19,2.6001728,3.611470841084634e-09,-0.015683794530940997
637,1,1.9767044587231495e-18,2.6001728,5.207723607650622e-09,-0.01850754604148713
638,1,4.3045424320141535e-18,2.669255,7.684941259842797e-09,-0.018687664770362065
639,1,4.823537563166528e-18,2.5748117,8.135043661016502e-09,-0.01712033224946408
640,1,4.316417546873593e-18,3.0297554,7.695534337725074e-09,-0.015944350120941444
641,1,2.725087944437107e-18,2.8279033,6.114589650800543e-09,-0.018188353277462127
642,1,5.353378681116646e-19,2.62762,2.7101357070250263e-09,-0.016345913069082035
643,1,0.0,2.8255334,0.0,-0.0163875407004798
644,1,1.988706196046605e-18,2.911203,-5.223509261957848e-09,-0.01812566826771695
645,1,4.845358317024056e-18,2.911203,-8.153423582126102e-09,-0.017969121280577646
646,1,5.959917689127118e-18,2.5912051,-9.042680503856368e-09,-0.01632028373285895
647,1,6.55155775095308e-18,3.689301,-9.480895123514249e-09,-0.018752952841090922
648,1,3.566553813749427e-18,3.689301,-6.995221106201157e-09,-0.01681369090667636
649,1,9.440483324435062e-19,3.086328,-3.598936387479627e-09,-0.01762288286471416
650,1,1.9131918397876946e-19,2.6872492,1.6201540680406653e-09,-0.016436691974975815
651,1,1.8262695912994947e-18,2.6961114,5.005638699769398e-09,-0.01965119291611407
652,1,2.387247085789946e-19,3.0224776,1.8097798213329173e-09,-0.01643412733380621
653,1,1.3394450545693148e-18,3.4052224,4.286862039848145e-09,-0.015352343000311899
654,1,3.334635622330997e-18,2.9694836,6.76396338978718e-09,-0.018131108228799653
655,1,2.908250106994781e-18,2.5815947,6.31673899001442e-09,-0.018839188248230568
656,1,2.518400210395537e-18,3.088805,5.878133282482354e-09,-0.014621342004391283
657,1,2.15599745997741e-18,3.088805,5.4387760710374964e-09,-0.01630935210995608
658,1,8.438480655313785e-19,2.5099804,3.4025865836287714e-09,-0.01946683235517335
659,1,2.4034741096071944e-19,2.9617798,-1.8159202841482527e-09,-0.017067472751431185
660,1,1.36527457457875e-19,3.4213474,-1.3686331562263297e-09,-0.014766450321945589
