Ground Truth
12.59748363494873
12.721891403198242
12.843177795410156
12.960620880126953
13.073689460754395
13.181312561035156
13.284377098083496
13.38003158569336
13.46939468383789
13.549420356750488
13.623312950134277
13.689971923828125
13.752726554870605
13.809552192687988
13.859596252441406
13.9011812210083
13.941059112548828
13.980260848999023
14.01810359954834
14.053962707519531
14.090320587158203
14.125747680664062
14.160012245178223
14.19091510772705
14.221980094909668
14.251891136169434
14.274088859558105
14.284455299377441
14.286919593811035
14.288239479064941
14.282247543334961
14.26097297668457
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
16.91233253479004
16.659748077392578
16.40731430053711
16.15513801574707
15.903158187866211
15.651874542236328
15.409221649169922
15.174986839294434
14.947237014770508
14.723937034606934
14.502571105957031
14.28104305267334
14.057944297790527
13.832237243652344
13.603264808654785
13.370584487915039
13.133888244628906
12.89297103881836
12.647232055664062
12.397146224975586
12.142646789550781
11.88369369506836
11.62024974822998
11.352222442626953
11.079667091369629
10.802638053894043
10.521134376525879
10.235199928283691
9.944991111755371
9.650737762451172
9.354058265686035
9.058039665222168
8.764636993408203
8.474804878234863
8.191381454467773
7.924828052520752
7.689405918121338
7.483556270599365
7.307016372680664
7.159151554107666
7.039614677429199
6.947854995727539
6.883490085601807
6.845952033996582
6.832024097442627
6.831912040710449
6.831130504608154
6.830019474029541
6.828778266906738
6.827548503875732
6.826400279998779
6.8253679275512695
6.824467658996582
6.823705196380615
6.823062419891357
6.822545051574707
6.822119235992432
6.821789264678955
6.821533203125
6.821335315704346
6.821189880371094
6.821080684661865
6.821007251739502
6.820950508117676
6.8209147453308105
6.820889949798584
6.820882797241211
6.820878982543945
6.820878982543945
6.820876598358154
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
6.820873260498047
